title,resume,date,url
Agadir: des trafiquants ouvrent le feu sur les élements de la police lors d’une embuscade,"Les éléments du service préfectoral de la police judiciaire d’Agadir ont mis en échec, tôt samedi matin, sur la base d’informations précises fournies par la Direction générale de la surveillance du territoire (DGST), une opération de trafic de drogue qui s’est soldée par la saisie de 650 Kg de Hachich. ",15 décembre 2019,https://www.h24info.ma/maroc/agadir-des-trafiquants-ouvrent-le-feu-sur-les-elements-de-la-police-lors-dune-embuscade/
Photos. Casablanca: un accident mortel a eu lieu près de la mosquée Hassan II,"Un accident mortel a eu lieu, ce vendredi après-midi, sur la promenade maritime de la mosquée Hassan II à Casablanca.",13 décembre 2019,https://www.h24info.ma/maroc/photos-un-accident-mortel-a-eu-lieu-sur-la-promenade-de-la-mosquee-hassan-ii-a-casablanca/
Vidéo-Diapo. New York Times: la vallée de Drâa dans le top 10 des « destinations idylliques »,"La vallée de Drâa, au sud de Marrakech, figure dans le Top 10 des « destinations idylliques » visitées cette année, pour des reportages, par les journalistes du prestigieux quotidien américain, le New York Times. ",13 décembre 2019,https://www.h24info.ma/maroc/video-diapo-new-york-times-la-vallee-de-draa-dans-le-top-10-des-destinations-idylliques/
Fès: la prison de Ras El Ma nie l’interdiction d’appel aux détenus du Hirak,"La direction de la prison locale de Ras El Ma à Fès a démenti catégoriquement avoir interdit aux détenus (O.B), (H.M), (Z.M), (Z.A) et (S.I) et à tout prisonnier de la même catégorie, d’appeler leurs proches ou de les recevoir, contrairement à ce qui circule sur certains réseaux sociaux.",26 novembre 2019,https://www.h24info.ma/maroc/fes-la-prison-de-ras-el-ma-nie-linterdiction-dappel-aux-detenus-du-hirak/
Vidéo. Quand Zaki faisait le buzz avec le président algérien Tebboune,"L’élection d’Abdelmadjid Tebboune à la tête de l’État algérien a suscité de nombreuses réactions. Au Maroc, des internautes se sont amusés à ressortir une vidéo de Badou Zaki avec Tebboune. ",14 décembre 2019,https://www.h24info.ma/maroc/video-quand-zaki-faisait-le-buzz-avec-le-president-algerien-tebboune/
La Gambie annonce l’ouverture prochaine d’un consulat général à Dakhla,"La Gambie a annoncé, jeudi 12 decembre 2019 à Rabat, sa décision d’ouvrir prochainement un consulat à Dakhla.",13 décembre 2019,https://www.h24info.ma/maroc/la-gambie-annonce-louverture-prochaine-dun-consulat-general-a-dakhla/
Peur du Vendredi 13: jour de chance ou de malchance?,"Une vieille superstition consiste à se méfier des vendredis qui tombent le 13 du mois. Certains évitent de voyager à cette date-là, tandis que les plus optimistes y voient l’occasion de jouer au loto ou de tenter leur chance d’une façon ou d’une autre. Mais d’où vient cette croyance?",13 décembre 2019,https://www.h24info.ma/maroc/societe/peur-du-vendredi-13-jour-de-chance-ou-de-malchance/
Vidéo. La princesse Lalla Khadija inaugure le vivarium du Jardin zoologique de Rabat,"La princesse Lalla Khadija a présidé, vendredi, la cérémonie d’inauguration du vivarium du Jardin zoologique national de Rabat.",13 décembre 2019,https://www.h24info.ma/maroc/video-la-princesse-lalla-khadija-inaugure-le-vivarium-du-jardin-zoologique-de-rabat/
Voici ce que prévoit la météo pour ce samedi 14 décembre,"Voici les prévisions météorologiques pour la journée du samedi 14 décembre 2019, établies par la Direction de la météorologie nationale :",14 décembre 2019,https://www.h24info.ma/maroc/voici-ce-que-prevoit-la-meteo-pour-ce-samedi-14-decembre/
"Agadir, un paradis où il fait bon vivre pour les retraités étrangers","Fière de sa station balnéaire de charme, de ses 300 jours de soleil par an, de la gentillesse de sa population et d’une longue plage paradisiaque, la ville d’Agadir est devenue l’une des destinations préférées des retraités étrangers qui fuient le froid et la grisaille et partent chercher la douceur des sables des plages et les caresses chatouillantes du soleil en plein hiver.",13 décembre 2019,https://www.h24info.ma/maroc/agadir-un-paradis-ou-il-fait-bon-vivre-pour-les-retraites-etrangers/
Alerte météo: vagues dangereuses de 4 à 6 mètres sur les côtes atlantiques à partir du lundi,"Des vagues dangereuses avec des hauteurs significatives de 4 à 6 mètres et des périodes de 14 à 19 secondes intéresseront à partir du lundi dans la matinée les côtes atlantiques entre Larache et Tantan, indique la Direction de la météorologie nationale (DMN).",14 décembre 2019,https://www.h24info.ma/maroc/alerte-meteo-vagues-dangereuses-de-4-a-6-metres-sur-les-cotes-atlantiques-a-partir-du-lundi/
Casablanca: arrestation de trois individus pour détention d’arme à feu et trafic de drogue,"Le service préfectoral de la police judiciaire de Casablanca a arrêté, vendredi soir, trois individus âgées entre 28 et 61 ans, pour leur implication présumée dans une affaire de détention d’une arme à feu et de trafic de drogue et de psychotropes.",14 décembre 2019,https://www.h24info.ma/maroc/casablanca-arrestation-de-trois-individus-pour-detention-darme-a-feu-et-trafic-de-drogue/
Marrakech: le chef du service économique de la Wilaya arrêté en flagrant délit de corruption,"La Brigade nationale de la police judiciaire (BNPJ) a arrêté en flagrant délit le chef du service économique et social à la wilaya de Marrakech, jeudi matin, en flagrant délit de corruption. Le haut responsable était dans son bureau en train de percevoir la somme de 120.000 dirhams qu’il avait exigée d’un promoteur touristique. ",13 décembre 2019,https://www.h24info.ma/maroc/marrakech-le-chef-du-service-economique-de-la-wilaya-arrete-en-flagrant-delit-de-corruption/
Sécurité: la police s’équipe de caméras mobiles,"Après la gendarmerie royale, les éléments de la police vont pouvoir s’équiper de caméras mobiles. Les détails.   ",13 décembre 2019,https://www.h24info.ma/maroc/securite-la-police-sequipe-de-cameras-mobiles/
Arrestation à Marrakech de deux individus pour vol contre deux touristes asiatiques,"Les éléments du 3e arrondissement de police à Marrakech ont réussi à mettre la main sur deux individus soupçonnés d’avoir commis, récemment, un vol contre deux touristes asiatiques.",13 décembre 2019,https://www.h24info.ma/maroc/arrestation-a-marrakech-de-deux-individus-pour-vol-contre-deux-touristes-asiatiques/
Macron attendu à Rabat en janvier prochain pour réchauffer les relations Maroc-France,"Selon la lettre d’information Maghreb Confidentiel, le président français Emmanuel Macron effectuera une visite au Maroc en janvier prochain, après plusieurs reports.",12 décembre 2019,https://www.h24info.ma/maroc/macron-attendu-a-rabat-en-janvier-prochain-pour-rechauffer-les-relations-maroc-france/
Safi: un Fqih inculpé pour viol et abus sexuel sur un mineur,"Le juge d’instruction du tribunal de Safi a mis en détention préventive un maître d’une école coranique de la Commune rurale d’Ajedour relevant de la province d’El Youssoufia, mis en examen pour viol et abus sexuel sur un mineur de 8 ans.",12 décembre 2019,https://www.h24info.ma/maroc/safi-un-fkih-inculpe-pour-viol-et-abus-sexuel-sur-un-mineur/
Arnaque au visa: une faussaire interpellée à Kénitra,"Face à la difficulté croissante d’obtenir un rendez-vous de visa, le commerce parallèle bat son plein. A Kenitra, une faussaire vient d’être interpellée par les éléments de la police judiciaire pour implication dans un réseau de falsification des rendez-vous de visa. ",12 décembre 2019,https://www.h24info.ma/maroc/arnaque-au-visa-une-faussaire-interpellee-a-kenitra/
Les 35 membres de la Commission Benmoussa désignés par le roi,"Voici la composition de la Commission spéciale sur le modèle de développement, dont les membres ont été désignés jeudi par le roi Mohammed VI.",12 décembre 2019,https://www.h24info.ma/maroc/voivi-la-composition-la-commission-speciale-sur-le-modele-de-developpement/
Marrakech: des touristes arrêtés en flagrant délit avec des prostituées,"Plusieurs touristes et prostituées ont été interpellés, mercredi, dans une villa au quartier Amelkis à Marrakech. ",12 décembre 2019,https://www.h24info.ma/maroc/marrakech-des-touristes-arretes-en-flagrant-delit-avec-des-prostituees/
"A Dar Bouazza, l’abattage des chiens continue, malgré l’interdiction du ministère de l’Intérieur","Des dizaines de chiens ont été abattus mardi 10 décembre par les services municipaux de Dar Bouazza. Contraire à la démarche du ministère de l’Intérieur, qui vient d’interdire l’abattage des chiens errants à l’aide d’armes à feu ou par recours à l’empoisonnement, cet événement a beaucoup indigné la Toile. ",12 décembre 2019,https://www.h24info.ma/maroc/dar-bouazza-labattage-des-chiens-continue-malgre-linterdiction-du-ministere-de-linterieur/
Un ancien joueur de l’AS FAR se suicide en prison,"Un ancien joueur marocain s’est suicidé, mardi, dans sa cellule à la prison locale d’El Arjat II. ",12 décembre 2019,https://www.h24info.ma/maroc/societe/un-ancien-joueur-de-las-far-se-suicide-en-prison/
Vidéo. Sauvetage réussi des deux randonneurs coincés dans la neige sur le mont de Tidghine,Les autorités locales de la région d’Al-Hoceima ont réussi à sauver deux jeunes randonneurs qui étaient coincés dans la neige sur le mont de Tidghine dans la région de Ketama relevant de la province d’Al Hoceima.,12 décembre 2019,https://www.h24info.ma/maroc/video-sauvetage-reussi-des-deux-randonneurs-coinces-dans-la-neige-sur-le-mont-de-tidghine/
Catastrophes naturelles: la Banque mondiale débloque un prêt de 275 millions de dollars,"La Banque mondiale (BM) a approuvé, mercredi, un prêt de 275 millions de dollars en faveur du Maroc destiné à l’appui des politiques de développement pour la gestion des risques de catastrophe et assorti d’une option de tirage différé en cas de catastrophe (ou Cat DDO).",12 décembre 2019,https://www.h24info.ma/maroc/catastrophes-naturelles-la-banque-mondiale-debloque-un-pret-de-275-md-pour-le-maroc/
Un membre du Conseil régional de Marrakech-Safi inculpé pour traite d’êtres humains et sextorsion,"Le procureur général près la Cour d’appel de Safi a déféré devant le juge d’instruction le membre du Conseil régional de Marrakech-Safi, Abdelouahed Atifi. L’élu régional de l’Union Constitutionnelle a été mis en examen dans le cadre d’un lourd dossier pénal relatif à la traite d’êtres humains et l’exploitation sexuelle de ses employées.",12 décembre 2019,https://www.h24info.ma/maroc/un-membre-du-conseil-regional-de-marrakech-safi-inculpe-pour-traite-detres-humains-et-sextorsion/
L’administration de la prison Moul El Bergui dément qu’un détenu ait subi un abus quelconque,"L’administration de la prison centrale Moul El Bergui a démenti, mercredi, la teneur de la plainte de la mère du détenu (H.Z), publiée dans un journal national, qui allègue que ledit détenu a subi des abus.",12 décembre 2019,https://www.h24info.ma/h24/ladministration-de-la-prison-moul-el-bergui-dement-quun-detenu-ait-subi-un-abus-quelconque/
50e anniversaire de la création de l’OCI: le message du roi Mohammed VI,"Le roi Mohammed VI a adressé un message aux participants à la cérémonie de commémoration du 50è anniversaire de la création de l’Organisation de la coopération islamique (OCI), organisée jeudi à Rabat. ",12 décembre 2019,https://www.h24info.ma/maroc/50e-anniversaire-de-la-creation-de-loci-le-message-du-roi-mohammed-vi/
La Chambre des représentants adopte le Projet de loi de finances 2020 en deuxième lecture,"La Chambre des représentants a adopté, mercredi à Rabat, à la majorité en deuxième lecture, le projet de loi de finances (PLF) de l’année 2020.",11 décembre 2019,https://www.h24info.ma/maroc/la-chambre-des-representants-adopte-le-projet-de-loi-de-finances-2020-en-deuxieme-lecture/
Tanger: un réseau de vol de voitures de luxe dans les filets de la DGST,Un réseau de vol de voitures de luxe à Tanger est tombé dans les filets de la Direction générale de la surveillance du territoire du Maroc.,12 décembre 2019,https://www.h24info.ma/maroc/tanger-un-reseau-de-vol-de-voitures-de-luxe-dans-les-filets-de-la-dgst/
"Témara: victime de séances d’exorcisme et de troubles psychiatriques, il finit par tuer son père","La commune rurale de Mers el Kheir dans la province de Temara s’est réveillée, hier matin, sur un drame horrible après qu’un fils a tué son père de 76 ans. Le jeune, qui souffre de troubles psychiques, aurait été contraint de subir des séances d’exorcisme",12 décembre 2019,https://www.h24info.ma/maroc/temara-victime-de-seances-dexorcisme-et-de-troubles-psychiatriques-il-finit-par-tuer-son-pere/
9 habitudes 100% made in Morocco,"Pays de la bonne humeur et de l’hospitalité, le Maroc est également le royaume d’habitudes parfois « étranges ». Découvrez notre sélection d’us et coutumes qui font le charme de notre pays et de ses citoyens.",12 décembre 2019,https://www.h24info.ma/maroc/9-habitudes-100-made-in-morocco/
"Enquête: pour une majorité de Marocains, les smartphones sont les ennemis jurés du sexe",Une enquête élaborée par les chercheurs du Centre de Santé sexuelle et l’«International Prostate Center» de l’Hôpital universitaire international Cheikh Khalifa de Casablanca a conclu que «l’addiction aux smartphones a des répercussions néfastes sur les performances et les capacités sexuelles des Marocains».,11 décembre 2019,https://www.h24info.ma/maroc/enquete-pour-une-majorite-de-marocains-les-smartphones-sont-les-ennemis-jures-du-sexe/
